-657650.02	-895150.01	132
-657674.99	-895174.99	132
-657674.99	-895199.99	132
-657674.98	-895224.99	132
-657699.97	-895249.97	132
-657699.98	-895274.96	132
-657699.97	-895299.97	132
-657699.97	-895324.96	132
-657725.03	-895350.03	132
-657725.01	-895375.03	132
-657725.02	-895400.03	132
-657725.02	-895425.02	132
-657725.02	-895450.02	132
-657725.02	-895475.01	132
-657725	-895500.02	132
-657749.99	-895525	132
-657749.99	-895549.99	132
-657749.99	-895574.99	132
-657749.99	-895599.98	132
-657749.99	-895624.98	132
-657749.98	-895649.97	132
-657749.98	-895674.97	132
-657749.97	-895699.97	132
-657749.97	-895724.96	132
-657749.97	-895749.96	132
-657724.97	-895749.97	132
-657724.97	-895774.97	132
-657724.98	-895799.96	132
-657724.97	-895824.95	132
-657699.98	-895824.96	132
-657699.97	-895849.96	132
-657699.96	-895874.96	132
-657700.03	-895900.03	132
-657700.02	-895925.03	132
-657700.01	-895950.03	132
-657675.03	-895975.03	132
-657675.01	-896000.03	132
-657675.02	-896025.01	132
-657675.01	-896050.01	132
-657675.01	-896075	132
-657650	-896100.01	132
-657650	-896124.99	132
-657649.98	-896149.99	132
-657624.99	-896174.99	132
-657624.99	-896199.97	132
-657624.97	-896224.97	132
-657599.97	-896249.97	132
-657599.97	-896274.96	132
-657600.03	-896300.04	132
-657575.03	-896325.03	132
-657575.01	-896350.03	132
-657575.01	-896375.02	132
-657550.01	-896375.03	132
-657550	-896400.01	132
-657550	-896425	132
-657549.99	-896449.99	132
-657524.99	-896450	132
-657499.98	-896474.99	132
-657499.98	-896499.98	132
-657499.97	-896524.97	132
-657500.02	-896550.05	132
-657475.03	-896575.03	132
-657475.02	-896600.02	132
-657475.01	-896625.01	132
-657474.99	-896649.99	132
-657449.98	-896674.99	132
-657449.98	-896699.97	132
-657449.97	-896724.96	132
-657425.02	-896750.04	132
-657400.02	-896775.02	132
-657400	-896800.01	132
-657400	-896824.99	132
-657374.98	-896849.98	132
-657374.98	-896874.96	132
-657349.97	-896874.95	132
-657350.02	-896900.03	132
-657350.02	-896925.01	132
-657324.99	-896950	132
-657324.99	-896974.98	132
-657324.98	-896999.96	132
-657325.02	-897025.04	132
-657325.02	-897025.04	132
-657300.02	-897025.04	132
-657300.01	-897050.02	132
-657300.01	-897075	132
-657300	-897099.98	132
-657274.97	-897124.97	132
-657250.02	-897150.03	132
-657225	-897175.01	132
-657224.99	-897199.99	132
-657199.98	-897224.96	132
-657175.02	-897250.03	132
-657150.01	-897275	132
-657124.99	-897299.97	132
-657124.97	-897324.95	132
-657100.01	-897350.01	132
-657074.99	-897374.98	132
-657049.97	-897399.95	132
-657025.01	-897425.01	132
-656999.98	-897449.98	132
-656975.02	-897475.04	132
-656975.02	-897500.01	132
-656949.99	-897524.98	132
-656925.03	-897550.03	132
-656900.02	-897550.02	132
-656874.99	-897574.98	132
-656874.97	-897599.97	132
-656850.02	-897625.01	132
-656824.98	-897649.97	132
-656800.02	-897675.03	132
-656774.98	-897699.99	132
-656774.97	-897724.96	132
-656750	-897750.01	132
-656724.98	-897774.96	132
-656675	-897799.99	132
-656650.02	-897825.04	132
-656625	-897849.98	132
-656600.02	-897875.03	132
-656574.98	-897899.99	132
-656574.96	-897924.96	132
-656550	-897949.99	132
-656525.02	-897975.04	132
-656499.99	-897999.98	132
-656475.01	-898025.03	132
-656449.98	-898049.97	132
-656425.02	-898050.04	132
-656399.99	-898074.98	132
-656375.01	-898100.02	132
-656350	-898099.99	132
-656325.01	-898125.03	132
-656299.98	-898149.97	132
-656275.01	-898175	132
-656250.02	-898200.03	132
-656224.98	-898224.97	132
-656200.01	-898249.99	132
-656175.02	-898275.03	132
-656149.98	-898299.96	132
-656125	-898324.99	132
-656099.98	-898324.96	132
-656074.98	-898349.99	132
-656050	-898375.01	132
-656025.02	-898400.03	132
-656000	-898400	132
-655950	-898475.01	132
-655924.98	-898474.98	132
-655899.99	-898499.99	132
-655875.01	-898525.01	132
-655850.02	-898550.03	132
-655824.97	-898574.95	132
-655799.98	-898599.96	132
-655774.98	-898624.99	132
-655749.99	-898650	132
-655724.97	-898649.96	132
-655699.98	-898674.97	132
-655674.99	-898699.98	132
-655675.02	-898725.03	132
-655650.03	-898750.04	132
-655625	-898750	132
-655599.98	-898749.96	132
-655574.98	-898774.97	132
-655575.02	-898800.02	132
-655550.02	-898825.02	132
-655525.02	-898850.03	132
-655500	-898849.98	132
-655475	-898874.99	132
-655450	-898899.99	132
-655425	-898925	132
-655399.96	-898924.96	132
-655375	-898925	132
-655350	-898950	132
-655349.96	-898974.96	132
-655324.97	-898999.95	132
-655300	-899000	132
-655275	-899025	132
-655249.97	-899024.95	132
-655225	-899025	132
-655199.99	-899050	132
-655150.03	-899075.03	132
-655125.02	-899100.02	132
-655100.01	-899125.02	132
-655074.97	-899124.97	132
-655049.97	-899149.96	132
-655025.01	-899150	132
-655000	-899174.99	132
-654975.02	-899175.03	132
-654950.01	-899200.02	132
-654925	-899225.01	132
-654899.99	-899250	132
-654875.02	-899250.04	132
-654850.02	-899275.01	132
-654825	-899300	132
-654800.03	-899300.04	132
-654775.01	-899325.02	132
-654750	-899350	132
-654725.02	-899350.04	132
-654700.01	-899375.02	132
-654674.97	-899374.97	132
-654650.03	-899400.03	132
-654625.01	-899425.01	132
-654600.04	-899425.04	132
-654575.02	-899450.02	132
-654549.98	-899449.96	132
-654525.02	-899475.03	132
-654500	-899500	132
-654474.98	-899524.98	132
-654450	-899525.01	132
-654424.98	-899549.98	132
-654400	-899550.01	132
-654374.98	-899574.98	132
-654350.03	-899600.03	132
-654350.03	-899600.03	132
-654324.98	-899599.98	132
-654300.02	-899625.04	132
-654274.98	-899624.97	132
-654250.02	-899650.03	132
-654224.98	-899649.96	132
-654199.99	-899650	132
-654174.97	-899674.95	132
-654150.01	-899700.01	132
-654125.02	-899700.04	132
-654099.98	-899699.97	132
-654074.99	-899700	132
-654049.96	-899724.96	132
-654024.99	-899724.98	132
-654000	-899725.01	132
-653974.97	-899749.97	132
-653949.99	-899749.98	132
-653925.03	-899775.03	132
-653899.97	-899774.97	132
-653874.98	-899774.99	132
-653850.03	-899800.03	132
-653824.98	-899799.96	132
-653799.99	-899799.98	132
-653775.02	-899825.03	132
-653749.97	-899824.96	132
-653724.98	-899824.98	132
-653699.99	-899825	132
-653675.02	-899850.04	132
-653649.97	-899849.97	132
-653624.98	-899849.99	132
-653599.99	-899850	132
-653575.01	-899850.02	132
-653550.02	-899850.04	132
-653524.98	-899874.98	132
-653500	-899875	132
-653475.02	-899900.04	132
-653449.97	-899899.96	132
-653424.99	-899899.97	132
-653400.01	-899925.01	132
-653375.01	-899925.03	132
-653350.02	-899925.04	132
-653324.98	-899949.98	132
-653300	-899949.99	132
-653275	-899950.01	132
-653250.02	-899975.04	132
-653224.97	-899974.96	132
-653199.99	-899974.97	132
-653174.98	-899974.98	132
-653150.01	-900000.01	132
-653125.02	-900000.02	132
-653100.02	-900000.03	132
-653074.98	-900024.97	132
-653049.98	-900024.98	132
-653024.99	-900024.98	132
-653000.01	-900050.01	132
-652975.01	-900050.02	132
-652950.01	-900050.03	132
-652925.03	-900050.03	132
-652899.97	-900074.97	132
-652874.99	-900074.97	132
-652849.99	-900074.98	132
-652824.99	-900074.99	132
-652799.99	-900074.99	132
-652775.01	-900100.01	132
-652750.01	-900100.02	132
-652725.01	-900100.02	132
-652700.01	-900100.03	132
-652675.03	-900125.04	132
-652649.97	-900124.96	132
-652624.97	-900124.96	132
-652599.98	-900149.97	132
-652574.99	-900149.97	132
-652549.99	-900149.97	132
-652524.99	-900174.99	132
-652499.99	-900174.99	132
-652474.99	-900174.99	132
-652450.01	-900200	132
-652425.01	-900200	132
-652400	-900200.01	132
-652375.01	-900225.01	132
-652350.01	-900225.01	132
-652325	-900225.02	132
-652300.01	-900250.02	132
-652275.02	-900250.01	132
-652250	-900250.02	132
-652225.01	-900250.01	132
-652200.02	-900275.01	132
-652175.01	-900275.01	132
-652150.01	-900275	132
-652125	-900300.01	132
-652100.01	-900300	132
-652075	-900300	132
-652050	-900299.99	132
-652024.99	-900299.99	132
-651999.98	-900299.99	132
-651974.99	-900324.98	132
-651949.98	-900349.99	132
-651924.98	-900374.98	132
-651899.99	-900399.97	132
-651874.98	-900399.97	132
-651849.97	-900399.96	132
-651825.02	-900400.04	132
-651800.03	-900425.03	132
-651775.02	-900425.02	132
-651750.01	-900425.02	132
-651725	-900425.01	132
-651699.99	-900425	132
-651674.99	-900449.98	132
-651649.98	-900449.97	132
-651624.97	-900449.96	132
-651600.02	-900475.04	132
-651575.02	-900475.03	132
-651550.01	-900475.02	132
-651525	-900475	132
-651474.98	-900474.97	132
-651449.98	-900474.96	132
-651425.02	-900475.04	132
-651400.02	-900500.02	132
-651375.01	-900500	132
-651349.99	-900499.99	132
-651324.99	-900524.97	132
-651299.96	-900524.96	132
-651275.02	-900525.03	132
-651250	-900550.01	132
-651225	-900549.99	132
-651199.98	-900549.98	132
-651174.97	-900574.95	132
-651150.01	-900575.03	132
-651125.01	-900575	132
-651099.99	-900574.99	132
-651074.97	-900599.97	132
-651050.03	-900600.03	132
-651025.01	-900600.02	132
-651000	-900599.99	132
-650974.98	-900599.97	132
-650950.02	-900600.04	132
-650925.02	-900625.01	132
-650900	-900624.99	132
-650874.98	-900624.97	132
-650850.02	-900625.04	132
-650825	-900625.02	132
-650799.99	-900649.98	132
-650774.98	-900649.96	132
-650750.02	-900650.02	132
-650725	-900674.99	132
-650699.98	-900674.97	132
-650675.02	-900675.03	132
-650650.01	-900675.01	132
-650624.99	-900674.98	132
-650600.02	-900700.04	132
-650575.01	-900700.01	132
-650549.99	-900699.98	132
-650525.03	-900725.04	132
-650500.01	-900725.01	132
-650474.99	-900724.98	132
-650450.04	-900725.04	132
-650425.01	-900750	132
-650399.98	-900749.98	132
-650375.02	-900750.03	132
-650349.99	-900774.99	132
-650324.98	-900774.96	132
-650300.01	-900775.03	132
-650274.99	-900774.99	132
-650249.98	-900774.96	132
-650225.01	-900800	132
-650199.98	-900799.97	132
-650175.03	-900800.03	132
-650150	-900800	132
-650125.03	-900825.04	132
-650100.01	-900825	132
-650074.98	-900824.97	132
-650050.02	-900825.03	132
-650024.98	-900849.98	132
-650000.03	-900850.03	132
-649975	-900850	132
-649950.03	-900875.04	132
-649925	-900875	132
-649899.97	-900874.97	132
-649875	-900900	132
-649849.97	-900899.97	132
-649825.02	-900900.01	132
-649799.99	-900899.98	132
-649775	-900925.02	132
-649749.99	-900924.97	132
-649725.03	-900925.02	132
-649700	-900924.98	132
-649675.01	-900950.03	132
-649649.98	-900949.98	132
-649625.01	-900950.03	132
-649599.97	-900974.97	132
-649575.01	-900975.02	132
-649549.98	-900974.98	132
-649525.01	-901000	132
-649499.98	-900999.96	132
-649475	-901000.01	132
-649450.02	-901025.04	132
-649424.99	-901024.99	132
-649400.03	-901025.03	132
-649374.99	-901025	132
-649350.01	-901050.02	132
-649324.98	-901049.97	132
-649299.99	-901075	132
-649275.03	-901075.04	132
-649250	-901074.99	132
-649225.02	-901075.04	132
-649199.99	-901074.99	132
-649175	-901100.01	132
-649149.97	-901099.96	132
-649124.99	-901100.01	132
-649099.97	-901099.95	132
-649074.99	-901100	132
-649050.01	-901125.01	132
-649024.97	-901124.97	132
-649000.01	-901125	132
-648974.97	-901124.96	132
-648949.99	-901125	132
-648925.01	-901150.01	132
-648899.97	-901149.96	132
-648874.98	-901174.96	132
-648850.01	-901175	132
