-292325.5751148044,-518271.6725486840,130.6429025428,2003.8071388465,19.0000000000
-292489.5368479725,-518312.0708877152,130.1263911683,2003.8071388457,21.0000000000
-292653.6348696428,-518352.6133235272,129.6568839561,2003.8071388449,22.0000000000
-292817.7969044701,-518393.3406649629,129.1953954152,2003.8071388441,22.0000000000
-292981.8977961363,-518434.0735314870,128.8573850968,2003.8071388434,20.0000000000
-293145.8379715062,-518474.8682786364,128.4513913669,2003.8071388426,18.0000000000
-293309.5999598978,-518515.6098213310,127.8183934964,2003.8071388418,18.0000000000
-293473.2644391101,-518556.3777288764,126.9709028778,2003.8071388410,20.0000000000
-293636.8494700498,-518597.1618611242,125.9308801063,2003.8071388402,22.0000000000
-293800.2024122062,-518637.7984587929,124.8614060957,2003.8071388394,22.0000000000
-293963.3774169317,-518678.2569388191,123.6954082226,2003.8071388386,19.0000000000
-294126.5270207437,-518718.7012302344,122.5563875210,2003.8071388378,18.0000000000
-294289.6155774516,-518759.0263888691,121.4464000226,2003.8071388370,18.0000000000
-294452.7516658812,-518799.1708014600,120.0674000797,2003.8071388362,21.0000000000
-294615.8899557634,-518839.1601324136,118.5644021933,2003.8071388354,25.0000000000
-294778.9941589526,-518879.0149582390,117.1448929162,2003.8071388346,25.0000000000
-294942.1361249870,-518918.8196837108,116.2984064523,2003.8071388338,23.0000000000
-295105.1900749556,-518958.3952752997,116.0773961232,2003.8071388330,23.0000000000
-295268.2635719356,-518997.9310912640,116.0698972075,2003.8071388323,24.0000000000
-295431.2216935506,-519037.2533265703,115.9929138634,2003.8071388315,26.0000000000
-295594.1539552390,-519076.5616395511,115.8358993893,2003.8071388307,27.0000000000
-295756.9067652740,-519115.8182383898,115.8833817921,2003.8071388299,27.0000000000
-295919.6154919601,-519155.0714111939,116.2203942924,2003.8071388291,27.0000000000
-296082.3077187783,-519194.1801152477,116.8428974441,2003.8071388283,28.0000000000
-296245.1275532757,-519233.3128460551,117.4629120155,2003.8071388275,30.0000000000
-296408.2381865517,-519272.3763988718,118.2028767833,2003.8071388267,32.0000000000
-296571.5581390564,-519311.4171197450,118.7638872165,2003.8071388259,31.0000000000
-296735.0330998338,-519350.4659200280,119.2543820708,2003.8071388251,30.0000000000
-296898.6899772514,-519389.6327713730,119.7514028786,2003.8071388243,29.0000000000
-297062.4657608382,-519428.8282130348,120.3183904724,2003.8071388235,31.0000000000
-297226.4414649361,-519468.2567614396,120.9338708002,2003.8071388227,33.0000000000
-297390.4637216299,-519507.7552419413,121.2084154713,2003.8071388219,30.0000000000
-297554.5504162251,-519547.4389124900,121.3488978772,2003.8071388212,26.0000000000
-297718.6109518001,-519587.3597273518,121.5983927293,2003.8071388204,23.0000000000
-297882.6635337871,-519627.5073669975,121.6419041948,2003.8071388196,23.0000000000
-298046.6903364268,-519667.7666246826,121.6508897237,2003.8071388188,24.0000000000
-298210.6371852289,-519708.0431108171,121.6078980668,2003.8071388180,26.0000000000
-298374.4135431727,-519748.2633101304,121.7183991554,2003.8071388172,26.0000000000
-298538.1007573683,-519788.5061789404,121.8633929813,2003.8071388164,25.0000000000
-298701.7350798104,-519828.7509653161,121.9378629425,2003.8071388156,25.0000000000
-298865.3164800471,-519868.9977363531,121.8643993097,2003.8071388148,25.0000000000
-299028.8993724128,-519909.2152449143,121.6133931229,2003.8071388140,25.0000000000
-299192.4655894643,-519949.4139504844,121.0038921396,2003.8071388132,26.0000000000
-299356.0423358150,-519989.5782116635,120.4563953044,2003.8071388124,26.0000000000
-299519.6748689477,-520029.8076252720,120.1119005373,2003.8071388116,25.0000000000
-299683.5355973920,-520070.1285293050,119.6433954039,2003.8071388109,25.0000000000
-299847.4885594335,-520110.4935220208,119.1784120643,2003.8071388101,26.0000000000
-300011.4067695455,-520150.8501122424,118.6183975800,2003.8071388093,27.0000000000
-300175.2085381495,-520191.1197489378,118.1013872565,2003.8071388085,27.0000000000
-300338.7122134067,-520231.2816200607,117.6688862631,2003.8071388077,26.0000000000
-300502.0356461746,-520271.3935698947,117.1173873522,2003.8071388069,26.0000000000
-300665.1787355261,-520311.3299956413,116.7209216409,2003.8071388061,26.0000000000
-300828.2594195329,-520351.2743455967,116.4763999083,2003.8071388053,25.0000000000
-300991.1231838414,-520390.9386510539,116.0478906242,2003.8071388045,25.0000000000
-301153.9061579566,-520430.4958142727,115.8053896247,2003.8071388037,27.0000000000
-301316.7082402973,-520470.0138563663,115.6773896764,2003.8071388029,29.0000000000
-301479.5657559678,-520509.4717288733,115.7653897271,2003.8071388021,29.0000000000
-301642.7424312144,-520549.0941453017,115.7099011941,2003.8071388013,27.0000000000
-301806.0291749902,-520588.6245882229,116.0913836013,2003.8071388005,27.0000000000
-301969.4261103742,-520628.1887911664,116.2848971319,2003.8071387998,27.0000000000
-302132.8513724364,-520667.7083182739,116.2479054881,2003.8071387990,28.0000000000
-302296.1957475438,-520707.1206398946,116.2238910134,2003.8071387982,28.0000000000
-302459.4864210419,-520746.4099936578,116.3863962475,2003.8071387974,30.0000000000
-302622.8418317878,-520785.7594551666,116.4629014842,2003.8071387966,32.0000000000
-302786.2254706065,-520825.0642862857,116.7058807819,2003.8071387958,31.0000000000
-302949.7559171842,-520864.5074545781,116.8303777145,2003.8071387950,30.0000000000
-303113.3146466786,-520903.9059233615,116.9368684203,2003.8071387942,30.0000000000
-303277.0021319130,-520943.4531969581,117.2418788516,2003.8071387934,29.0000000000
-303440.7636664357,-520983.0551088164,117.4088768208,2003.8071387926,28.0000000000
-303604.6174810054,-521022.7010269752,117.7643903602,2003.8071387918,30.0000000000
