-612684.8201772427 -904111.4767956787 154.4176909388 2003.8336254174 13.0000000000
-612655.7324145399 -903944.8879430194 154.8381856336 2003.8336254166 13.0000000000
-612626.5472679477 -903778.3601619964 155.1731875930 2003.8336254158 13.0000000000
-612597.2191331385 -903611.7921575005 154.9431750245 2003.8336254150 13.0000000000
-612567.7480289934 -903445.1839372538 153.8216863308 2003.8336254142 13.0000000000
-612538.1497396030 -903278.5248181196 152.3711851771 2003.8336254134 13.0000000000
-612508.4085129016 -903111.8254995792 151.2066881773 2003.8336254126 13.0000000000
-612478.5558865772 -902945.0646096868 150.4571932479 2003.8336254118 13.0000000000
-612448.6533099160 -902778.3327360487 149.3131703048 2003.8336254110 13.0000000000
-612418.6692941188 -902611.6512545819 148.5286816029 2003.8336254102 13.0000000000
-612388.5109147435 -902444.9509682246 147.9931887546 2003.8336254094 13.0000000000
-612358.3783494319 -902278.4928878156 148.8936813759 2003.8336254086 13.0000000000
-612328.1659899995 -902111.9518649718 148.6521864440 2003.8336254078 13.0000000000
-612297.9825219413 -901945.3864102393 147.6171468976 2003.8336254070 13.0000000000
-612267.8308696022 -901778.5299361029 145.9161696148 2003.8336254063 13.0000000000
-612237.7881270879 -901611.4623488631 144.8471840276 2003.8336254055 13.0000000000
-612207.8212668500 -901444.3383359079 145.5016766485 2003.8336254047 13.0000000000
-612177.9145069799 -901277.1685928047 145.7906972788 2003.8336254039 13.0000000000
-612148.0978535488 -901110.0650332236 146.0126867858 2003.8336254031 13.0000000000
-612118.3398491845 -900943.0490181542 145.9706804451 2003.8336254023 13.0000000000
-612088.7033889114 -900776.0778066532 145.5762062760 2003.8336254015 13.0000000000
-612059.1570095784 -900609.1727607043 145.6651937057 2003.8336254007 13.0000000000
-612029.7478497883 -900442.3018284740 146.6986842458 2003.8336253999 13.0000000000
-612000.4601621410 -900275.4756899289 146.6551789437 2003.8336253991 13.0000000000
-611971.2782109254 -900108.7050229496 145.6606777922 2003.8336253983 13.0000000000
-611942.1718497558 -899941.8779547007 144.1051890943 2003.8336253975 13.0000000000
-611913.2025759591 -899775.0849992660 143.4596775664 2003.8336253967 13.0000000000
-611884.3546539133 -899608.3368343998 143.6041888659 2003.8336253959 13.0000000000
-611855.6280578892 -899441.6334568959 145.3836918636 2003.8336253952 13.0000000000
-611826.9141102973 -899274.9164078530 149.1511782465 2003.8336253944 13.0000000000
-611798.2586738142 -899108.2868565298 153.3116812432 2003.8336253936 13.0000000000
-611769.6303786918 -898941.7661484416 154.4046831983 2003.8336253928 13.0000000000
-611740.9676685430 -898775.2637929196 155.1226810064 2003.8336253920 13.0000000000
-611712.2391855833 -898608.8011429220 155.9651798523 2003.8336253912 13.0000000000
-611683.3049584918 -898442.3411049504 156.5166869960 2003.8336253904 13.0000000000
-611654.1034407115 -898275.7932149934 156.2986723563 2003.8336253896 13.0000000000
-611624.7746494331 -898109.1945747787 156.3691940334 2003.8336253888 13.0000000000
-611595.3185946998 -897942.5451937377 155.7221731629 2003.8336253880 13.0000000000
-611565.8439110836 -897775.9035133527 155.3571668270 2003.8336253872 13.0000000000
-611536.4435546490 -897609.3386380919 154.6791833174 2003.8336253864 13.0000000000
-611506.9316156683 -897442.7123608745 154.5906987622 2003.8336253856 13.0000000000
-611477.3237559077 -897276.0140203533 156.0771810087 2003.8336253848 13.0000000000
-611447.6962748360 -897109.4565185001 156.5202078686 2003.8336253841 13.0000000000
-611417.9415890781 -896942.8483011954 156.6326880366 2003.8336253833 13.0000000000
-611388.1370113986 -896776.2691358839 156.0386650914 2003.8336253825 13.0000000000
-611358.3295064712 -896609.6870104393 155.9141867691 2003.8336253817 13.0000000000
-611328.4730500542 -896443.0008377554 155.6996773124 2003.8336253809 13.0000000000
-611298.6605624654 -896276.2797131120 155.4956771960 2003.8336253801 13.0000000000
-611268.8450894556 -896109.5556503653 155.0066770814 2003.8336253793 13.0000000000
-611238.9962182512 -895942.7169082278 153.8901717860 2003.8336253785 13.0000000000
-611209.1599571683 -895775.8645771405 152.1891612972 2003.8336253777 13.0000000000
-611179.3058617199 -895608.8869277495 150.1756622212 2003.8336253769 13.0000000000
-611149.5260163768 -895441.9861051518 148.2531672979 2003.8336253761 13.0000000000
-611119.7430941632 -895275.0823760846 147.5066619914 2003.8336253753 13.0000000000
-611089.9102194495 -895108.2077403622 147.6256681073 2003.8336253745 13.0000000000
-611060.0430302448 -894941.3515315159 148.0131856277 2003.8336253738 13.0000000000
-611030.3118241396 -894774.6625146900 148.2816907059 2003.8336253730 13.0000000000
-611000.6087833416 -894607.9492556094 149.0236885058 2003.8336253722 13.0000000000
-610971.1041757622 -894441.3605121587 150.1326676381 2003.8336253714 13.0000000000
-610941.8597198997 -894274.9866371715 151.3611581841 2003.8336253706 13.0000000000
-610912.6901907811 -894108.5565161681 152.1216881577 2003.8336253698 13.0000000000
-610883.6572842816 -893942.1605184482 152.4981724845 2003.8336253690 13.0000000000
-610854.7460110928 -893775.6763037385 152.4811682172 2003.8336253682 13.0000000000
-610825.9257277201 -893608.9922154074 152.5881930039 2003.8336253674 13.0000000000
-610797.1951027602 -893442.3742594932 152.5641866614 2003.8336253666 13.0000000000
-610768.4149970592 -893275.6524061547 151.9516834342 2003.8336253658 13.0000000000
-610739.5692143325 -893108.9703072844 150.7471926602 2003.8336253650 13.0000000000
-610710.6266120741 -892942.3492778768 149.1306769834 2003.8336253642 13.0000000000
-610681.6495622913 -892775.7466784344 147.0926747980 2003.8336253634 13.0000000000
-610652.5607024406 -892609.0828421074 145.1451674227 2003.8336253627 13.0000000000
-610623.4529846873 -892442.4267860724 143.1761839213 2003.8336253619 13.0000000000
-610594.1716543594 -892275.6191926888 140.9481817288 2003.8336253611 13.0000000000
-610564.9176967331 -892108.9203664336 138.9046764323 2003.8336253603 13.0000000000
-610535.5519391226 -891942.1603344122 136.8296825490 2003.8336253595 13.0000000000
-610506.0739468189 -891775.4720331553 134.8691834770 2003.8336253587 13.0000000000
-610476.4375071028 -891608.7545004402 133.0731958149 2003.8336253579 13.0000000000
-628151.8147383541 -910710.6666750601 145.4801923289 2003.8555082311 72.0000000000
-628121.5342429709 -910543.3669308051 144.4401880644 2003.8555082304 42.0000000000
-628090.9665332919 -910376.1273441126 142.6437118187 2003.8555082296 26.0000000000
-628060.0599396785 -910209.3826525228 140.1161899139 2003.8555082288 27.0000000000
-628028.8650955809 -910042.8320105915 138.0251939512 2003.8555082280 37.0000000000
-627997.3980304166 -909876.4644314938 136.7122083603 2003.8555082272 46.0000000000
-627965.5821342581 -909710.0668220570 135.6066968306 2003.8555082264 39.0000000000
-627933.3235428589 -909543.5710153205 136.6716925619 2003.8555082256 45.0000000000
-627900.8102296211 -909377.1133600137 135.3766986705 2003.8555082248 40.0000000000
-627868.0422750318 -909210.6938509429 136.2221912864 2003.8555082240 42.0000000000
-627835.0356254347 -909044.3015249507 136.1676859843 2003.8555082232 70.0000000000
-627801.7452309618 -908877.7014439775 139.8462097224 2003.8555082224 77.0000000000
-627768.3565417352 -908711.2977435938 136.0721950839 2003.8555082216 66.0000000000
-627734.8549954919 -908544.9674633583 142.4901866560 2003.8555082208 34.0000000000
-627701.3334051286 -908378.9126295330 143.0466896450 2003.8555082201 17.0000000000
-627667.8676319715 -908213.4800646639 144.9921926354 2003.8555082193 15.0000000000
-627634.4613333021 -908048.2680703931 148.8967018541 2003.8555082185 19.0000000000
-627601.1156998069 -907883.1427540957 151.0097017292 2003.8555082177 22.0000000000
-627567.9563654701 -907718.1503410982 151.5626829348 2003.8555082169 17.0000000000
-627535.0488759329 -907552.9793022781 153.0511921505 2003.8555082161 14.0000000000
-627502.3761664173 -907387.7744668092 153.4416972217 2003.8555082153 13.0000000000
-627469.9075466581 -907222.4239074292 154.1346971034 2003.8555082145 13.0000000000
-627437.7051729648 -907057.0176799371 154.4446824619 2003.8555082137 14.0000000000
-627405.8797387561 -906891.4791453456 154.0847093233 2003.8555082129 15.0000000000
-627374.2896647473 -906725.7730543960 153.2051874158 2003.8555082121 14.0000000000
-627342.9189904775 -906559.9103842885 150.9191810789 2003.8555082113 16.0000000000
-627311.8140654912 -906393.9921241598 148.3837006823 2003.8555082105 22.0000000000
-627280.8966647445 -906227.9392240593 146.3716943455 2003.8555082097 30.0000000000
-627250.1666760445 -906061.7517066057 147.0806859263 2003.8555082090 30.0000000000
-627219.6239871089 -905895.4295943066 148.8416775016 2003.8555082082 25.0000000000
-627189.3308062864 -905729.0629073846 152.2536607748 2003.8555082074 23.0000000000
-627159.3660631477 -905562.5969256916 155.0057063106 2003.8555082066 21.0000000000
-627129.5250672481 -905396.0401864127 157.3446895858 2003.8555082058 19.0000000000
-627099.7603432537 -905229.4255401117 157.7267081508 2003.8555082050 17.0000000000
-627069.9463112081 -905062.7067943641 158.3302069957 2003.8555082042 17.0000000000
-627039.7387819779 -904895.5897219727 158.0206892384 2003.8555082034 17.0000000000
-627009.4029152682 -904728.4233287553 157.4256787493 2003.8555082026 16.0000000000
-626978.9229337899 -904561.2185669454 156.6046827786 2003.8555082018 15.0000000000
-626948.2049216899 -904393.9073644219 155.5841837061 2003.8555082010 15.0000000000
-626917.3894229452 -904226.6587170494 153.8971960442 2003.8555082002 16.0000000000
-626886.3352113534 -904059.4373683496 152.1676741324 2003.8555081994 17.0000000000
-626855.1047409453 -903892.3332681868 150.4196968539 2003.8555081986 17.0000000000
-626823.6041662354 -903725.2783341529 148.4107050359 2003.8555081979 17.0000000000
-626791.7855793312 -903558.4390813241 146.1936883196 2003.8555081971 18.0000000000
-626759.7279828618 -903391.7607845360 143.4396902822 2003.8555081963 22.0000000000
-626727.4314998466 -903225.2434218556 140.2286880981 2003.8555081955 25.0000000000
-626694.8338434122 -903058.7970395327 136.7261993978 2003.8555081947 21.0000000000
-626661.9029845791 -902892.5771788649 133.0221972130 2003.8555081939 15.0000000000
-626628.7493870829 -902726.5072497576 129.5196939935 2003.8555081931 13.0000000000
-626595.4676807019 -902560.5216142402 126.1966793497 2003.8555081923 13.0000000000
-626562.0736768398 -902394.6093260503 122.9036916937 2003.8555081915 13.0000000000
-626528.7873337374 -902228.7509378705 120.2551863958 2003.8555081907 15.0000000000
-626495.4674716836 -902062.9112106593 118.7636810845 2003.8555081899 17.0000000000
-626462.1298412429 -901897.0792103448 118.8156788980 2003.8555081891 17.0000000000
-626428.9308252049 -901731.4128709808 118.8606974598 2003.8555081883 16.0000000000
-626395.8074981030 -901565.9559041437 118.4611817777 2003.8555081875 15.0000000000
-626362.8700371762 -901400.6317591568 118.0036930726 2003.8555081868 15.0000000000
-626330.0874223247 -901235.3286715280 118.3686888037 2003.8555081860 15.0000000000
-626297.5535375795 -901070.1146642374 118.6981627461 2003.8555081852 15.0000000000
-626265.4098521463 -900904.8913564025 119.6116802680 2003.8555081844 17.0000000000
-626233.5933602261 -900739.7024748793 122.0471936446 2003.8555081836 21.0000000000
-626202.0414835630 -900574.4581488927 124.5726779520 2003.8555081828 22.0000000000
-626170.6759069667 -900409.0794524882 127.0517027391 2003.8555081820 18.0000000000
-626139.5436553424 -900243.5336239934 129.5686984625 2003.8555081812 14.0000000000
-626108.6288815197 -900077.8316187225 131.7111765539 2003.8555081804 13.0000000000
-626077.9000433519 -899911.9953167993 132.8756691756 2003.8555081796 13.0000000000
-626047.2945103782 -899745.9348901786 133.1176835835 2003.8555081788 13.0000000000
-626016.8906567972 -899579.5957435210 132.6021845118 2003.8555081780 18.0000000000
-625986.5941235597 -899413.0434728415 132.1531677845 2003.8555081772 19.0000000000
-625956.3577055655 -899246.3108864101 132.3656894644 2003.8555081765 17.0000000000
-625926.1656162926 -899079.4089372291 133.3576914226 2003.8555081757 13.0000000000
-625896.0022900251 -898912.2150508804 134.7426892310 2003.8555081749 13.0000000000
-625865.8515274687 -898745.0072331807 136.2561776919 2003.8555081741 13.0000000000
-625835.5254634281 -898577.6495383776 137.7346931421 2003.8555081733 13.0000000000
-625805.0708085349 -898410.3762358651 138.9411982083 2003.8555081725 13.0000000000
-625774.1273268608 -898243.1715181803 139.6121711137 2003.8555081717 13.0000000000
-625743.0396466546 -898076.1955892346 139.4901917474 2003.8555081709 13.0000000000
-625711.6671634744 -897909.1462434913 138.6361895604 2003.8555081701 13.0000000000
-625680.1350955003 -897742.2030931294 137.3486925545 2003.8555081693 13.0000000000
-625648.5688474219 -897575.2787679030 135.8296903684 2003.8555081685 13.0000000000
-625616.8587897306 -897408.4497013177 134.0176861021 2003.8555081677 13.0000000000
-625584.9580137035 -897241.7486372627 131.7921870314 2003.8555081669 13.0000000000
-625552.7883510069 -897075.0966934009 129.5561806877 2003.8555081661 13.0000000000
-625520.0681229853 -896908.4234785578 127.5566836918 2003.8555081654 13.0000000000
-625487.1261906635 -896741.9000683363 126.3341866900 2003.8555081646 13.0000000000
-625453.9469881065 -896575.4039219475 126.0371927963 2003.8555081638 13.0000000000
-625420.7341227141 -896409.1934216844 126.2656937153 2003.8555081630 13.0000000000
-625387.5346994835 -896243.3692071614 126.3141801172 2003.8555081622 13.0000000000
-625354.3174099688 -896077.6862209165 126.0271779189 2003.8555081614 13.0000000000
-625321.1135791843 -895912.1226175136 126.0026829984 2003.8555081606 13.0000000000
-625288.0484283037 -895746.7244804264 126.3326828727 2003.8555081598 13.0000000000
-625255.0435513504 -895581.2795582826 126.0896806844 2003.8555081590 13.0000000000
-625222.2398592023 -895415.9564346452 125.7621878330 2003.8555081582 13.0000000000
-625189.4649539873 -895250.4749691896 126.2801918694 2003.8555081574 13.0000000000
-625156.9536469209 -895085.0716584222 126.9221896762 2003.8555081566 13.0000000000
-625124.5645036655 -894919.3112009690 128.6552082372 2003.8555081558 13.0000000000
-625092.4073164645 -894753.5173806130 131.4211790600 2003.8555081550 13.0000000000
-625060.4036948854 -894587.6113938935 134.6001810125 2003.8555081543 13.0000000000
-625028.6633249721 -894421.7836058199 137.2786840029 2003.8555081535 13.0000000000
-624997.1393308587 -894256.0667344984 139.1741849240 2003.8555081527 13.0000000000
-624965.9568120561 -894090.5068470783 140.0726962196 2003.8555081519 13.0000000000
-624934.9119851065 -893924.8457160264 140.2091618621 2003.8555081511 13.0000000000
-624904.1142792371 -893759.1403407223 139.8141762793 2003.8555081503 13.0000000000
-624873.5005366905 -893593.1677124073 139.3886647502 2003.8555081495 13.0000000000
-624843.1180860347 -893427.1617863760 138.7446916117 2003.8555081487 13.0000000000
-624812.7790095485 -893260.9868134229 137.6771987638 2003.8555081479 13.0000000000
-624782.5459621230 -893094.7325051106 136.5046913889 2003.8555081471 13.0000000000
-624752.2306361580 -892928.1298351061 135.5121840062 2003.8555081463 13.0000000000
-624721.9276777671 -892761.5133046889 134.4491797444 2003.8555081455 13.0000000000
-624691.5115550738 -892594.7035753058 132.8016868946 2003.8555081447 13.0000000000
-624660.9199141515 -892427.7442869423 130.8451774448 2003.8555081439 13.0000000000
-624630.0121057987 -892260.6003096877 129.4511877084 2003.8555081432 13.0000000000
-624598.9604003782 -892093.4182861567 130.2861460862 2003.8555081424 13.0000000000
-624567.6553352902 -891926.1412718361 131.3656885098 2003.8555081416 13.0000000000
-624536.2697326638 -891759.0491340501 132.8156800937 2003.8555081408 13.0000000000
-624504.6786438168 -891592.0958010192 133.7901810120 2003.8555081400 13.0000000000
-624472.9132911508 -891425.2594563402 135.8841746628 2003.8555081392 13.0000000000
-624440.9737628984 -891258.5400850289 137.3876880384 2003.8555081384 13.0000000000
-624408.8290422597 -891091.9594679838 137.5421848102 2003.8555081376 13.0000000000
-624376.4487512212 -890925.6726007084 136.6476898803 2003.8555081368 13.0000000000
-624343.9101647206 -890759.4917447236 135.7711887257 2003.8555081360 13.0000000000
-624311.2289057168 -890593.4059900118 136.1636771957 2003.8555081352 13.0000000000
-624278.4516673123 -890427.3826373384 136.4511822686 2003.8555081344 13.0000000000
-624245.5142896672 -890261.0656797691 135.1371759271 2003.8555081336 13.0000000000
-624212.5120120250 -890094.7893551223 133.6981675199 2003.8555081328 14.0000000000
-624179.4603935493 -889928.5427658221 133.4926767374 2003.8555081321 13.0000000000
-624146.4540990463 -889762.5268978500 135.6691963355 2003.8555081313 13.0000000000
-624113.5250024091 -889596.8531031206 139.3641899889 2003.8555081305 13.0000000000
-624080.6569129599 -889431.3990666578 142.3326867525 2003.8555081297 13.0000000000
-624047.8335833050 -889266.0424969029 146.0731565341 2003.8555081289 13.0000000000
-624015.2118152443 -889100.9407688344 151.1371916923 2003.8555081281 13.0000000000
-623982.6193371662 -888935.9473621831 158.1326926047 2003.8555081273 13.0000000000
-623950.1802708657 -888770.9751445564 164.1591789854 2003.8555081265 13.0000000000
-623917.9566096248 -888605.9805593239 168.8186549981 2003.8555081257 13.0000000000
-623885.8845075878 -888440.7409238587 171.6916963834 2003.8555081249 13.0000000000
-623854.2428790883 -888275.0602878883 172.1592014560 2003.8555081241 13.0000000000
-623822.8299164098 -888109.0802612518 171.3391785194 2003.8555081233 13.0000000000
-623791.6308555355 -887942.9448820286 169.4441721795 2003.8555081225 13.0000000000
-623760.5671531707 -887776.5755125418 168.9906793335 2003.8555081218 13.0000000000
-623729.7645207826 -887610.1512825022 170.6776709069 2003.8555081210 13.0000000000
-623699.0195493377 -887443.5475474618 172.4036956917 2003.8555081202 13.0000000000
-623668.4744949501 -887277.0656046732 173.1306852060 2003.8555081194 13.0000000000
-623637.8785828111 -887110.4803777141 172.7946767887 2003.8555081186 15.0000000000
-623607.3917162921 -886944.3483698574 171.2661818611 2003.8555081178 14.0000000000
-623576.9180376732 -886778.3356433404 168.4896807154 2003.8555081170 14.0000000000
-623546.3626129716 -886612.2413768639 165.1756640028 2003.8555081162 18.0000000000
-623515.7099545965 -886446.0764673678 161.9361794657 2003.8555081154 25.0000000000
-623484.8805198026 -886279.6292582247 159.5626720857 2003.8555081146 27.0000000000
-623453.8908200940 -886113.0219445727 158.4291626339 2003.8555081138 24.0000000000
-623422.6778491531 -885946.1650487683 158.1561666720 2003.8555081130 20.0000000000
-623391.3675403035 -885779.2376076854 157.7501810836 2003.8555081122 16.0000000000
-623359.7542840346 -885611.8490157831 157.0906861606 2003.8555081114 13.0000000000
-623327.9342513661 -885444.3330887847 156.3041933094 2003.8555081107 13.0000000000
-623295.9240957126 -885276.8119694074 156.3936838559 2003.8555081099 13.0000000000
-623263.7559763963 -885109.3968984779 156.6796858157 2003.8555081091 13.0000000000
-623231.4336788089 -884942.4868251644 157.5291950347 2003.8555081083 13.0000000000
-623198.9073540620 -884775.7153648699 157.9946814287 2003.8555081075 13.0000000000
-623166.3494798965 -884609.2288085927 158.9441844215 2003.8555081067 13.0000000000
-623133.7910421190 -884443.0053658566 159.8231884548 2003.8555081059 13.0000000000
-623101.3273453119 -884277.2456733047 160.6821904181 2003.8555081051 13.0000000000
-623068.8619880703 -884111.6160490176 161.5656705831 2003.8555081043 13.0000000000
-623036.4104417539 -883946.1056028875 161.8436787692 2003.8555081035 13.0000000000
-623003.8774812851 -883780.5136769151 161.9306724282 2003.8555081027 13.0000000000
-622971.1804909100 -883614.3629068515 161.9106785418 2003.8555081019 13.0000000000
-622938.3851376550 -883448.0086746541 162.0491587075 2003.8555081011 13.0000000000
-622905.6805776352 -883281.7193195024 161.9746949117 2003.8555081003 13.0000000000
-622873.0513891065 -883115.5057067175 161.4321875394 2003.8555080996 13.0000000000
-622840.6083275593 -882949.5575538543 160.6646718556 2003.8555080988 13.0000000000
-622808.3668430083 -882783.8639562197 160.1846758952 2003.8555080980 13.0000000000
-622776.2161859417 -882618.2351736926 159.0136799333 2003.8555080972 13.0000000000
-622744.2979489433 -882452.8391605315 158.7411829354 2003.8555080964 13.0000000000
-622712.7721766114 -882288.0987387733 158.6441516880 2003.8555080956 13.0000000000
-622681.4620143287 -882123.4689767117 159.2031744049 2003.8555080948 13.0000000000
-622650.3043198675 -881958.8604601630 160.6281659884 2003.8555080940 13.0000000000
-622619.1712452273 -881793.9615295307 162.3991679430 2003.8555080932 13.0000000000
-622587.9794119486 -881628.2951281716 163.0966605626 2003.8555080924 13.0000000000
-622556.7640842013 -881462.2381945594 163.6146708239 2003.8555080916 13.0000000000
-622525.6360041448 -881295.9804232743 162.4251696748 2003.8555080908 13.0000000000
-607111.7067304143 -898047.1539487684 148.5801858883 2003.8702097631 22.0000000000
-607255.0471842221 -898136.9136992351 148.4511610971 2003.8702097623 33.0000000000
-607398.3688220901 -898226.8134559375 148.2256747090 2003.8702097615 49.0000000000
-607541.5803644005 -898316.6507299674 146.9066727512 2003.8702097607 21.0000000000
-607684.8200903570 -898406.5962618488 146.3146562640 2003.8702097599 21.0000000000
-608115.0305112257 -898676.0716523745 148.0856835865 2003.8702097575 34.0000000000
-608258.8749232593 -898765.5887163964 149.7351619027 2003.8702097567 22.0000000000
-608402.8916311486 -898854.8520960102 148.9006838170 2003.8702097559 22.0000000000
-608835.2841127918 -899121.7198507432 149.9576737794 2003.8702097536 53.0000000000
-608979.3783255247 -899210.3821706764 150.1966863484 2003.8702097528 73.0000000000
-609123.4423053194 -899298.7955879129 150.0806823154 2003.8702097520 48.0000000000
-609267.5531189292 -899387.0400646459 149.7671647866 2003.8702097512 32.0000000000
-609411.6821894209 -899474.8705305057 148.9206721705 2003.8702097504 32.0000000000
-609555.8424050799 -899562.5426087095 148.5496805884 2003.8702097496 32.0000000000
-609700.1408701231 -899650.2481150783 147.8221485293 2003.8702097488 48.0000000000
-609844.4233985692 -899737.8270993953 147.6056745952 2003.8702097480 81.0000000000
-609988.9499312415 -899825.7644635218 147.6606747030 2003.8702097472 95.0000000000
-610133.5662829726 -899913.9002861775 145.7201800152 2003.8702097464 40.0000000000
-610278.2267574747 -900002.1333285396 145.3441822073 2003.8702097456 24.0000000000
-610422.8542216008 -900090.3836645957 143.1006750610 2003.8702097448 37.0000000000
-610567.4172380818 -900178.6726284644 141.6156772586 2003.8702097440 52.0000000000
-610711.9157825547 -900267.0002565616 140.5586690677 2003.8702097433 90.0000000000
-611000.7193580321 -900443.7716510871 141.1436838261 2003.8702097417 78.0000000000
-611144.9628795044 -900532.1249268199 142.7392098826 2003.8702097409 45.0000000000
-611289.0031674334 -900620.3465693948 144.9576757547 2003.8702097401 45.0000000000
